PlatformCode,ActiveName,ActiveCode,WebActiveCode
IFEU,0LO-Veolia Environnement (Flex Div Adj Future Cash),0LO,IFLO|0LO
IFEU,0LP-Peugeot SA (Flex Div Adj Future Cash),0LP,IFLO|0LP
IFEU,0LQ-Millicom International Cellular SA (Flex Div Adj Future Cash),0LQ,IFLO|0LQ
IFEU,0LR-Bank of Ireland Group plc (Flex Div Adj Future Cash),0LR,IFLO|0LR
IFEU,0LT-Suez (Flex Div Adj Future Cash),0LT,IFLO|0LT
IFEU,0LV-SKF B (Flex Div Adj Future Cash),0LV,IFLO|0LV
IFEU,0LW-Kinnevik AB (Flex Div Adj Future Cash),0LW,IFLO|0LW
IFEU,0LY-Sandvik AB (Flex Div Adj Future Cash),0LY,IFLO|0LY
IFEU,0M6-DCC PLC (Flex Div Adj Future Cash),0M6,IFLO|0M6
IFEU,0M7-Tate & Lyle plc (Flex Div Adj Future Cash),0M7,IFLO|0M7
IFEU,0M8-Man Group plc (Flex Div Adj Future Cash),0M8,IFLO|0M8
IFEU,0M9-Gecina SA (Flex Div Adj Future Cash),0M9,IFLO|0M9
IFEU,0MD-AP Moller - Maersk B (Flex Div Adj Future Cash),0MD,IFLO|0MD
IFEU,0ME-Medibank Private Ltd (Flex Div Adj Future Cash),0ME,IFLO|0ME
IFEU,0MG-Magnit PJCS-SPON GDR (Flex Div Adj Future Cash),0MG,IFLO|0MG
IFEU,0MH-Magyar Telekom (Flex Div Adj Future Cash),0MH,IFLO|0MH
IFEU,0MJ-Mylan NV (Flex Div Adj Future Cash),0MJ,IFLO|0MJ
IFEU,0ML-MOL Hungarian Oil & Gas (Flex Div Adj Future Cash),0ML,IFLO|0ML
IFEU,0MN-Macy's Inc (Flex Div Adj Future Cash),0MN,IFLO|0MN
IFEU,0MO-Microsoft Corp (Flex Div Adj Future Cash),0MO,IFLO|0MO
IFEU,0MR-Megafon GDR (Flex Div Adj Future Cash),0MR,IFLO|0MR
IFEU,0MT-MTN Group Ltd (Flex Div Adj Future Cash),0MT,IFLO|0MT
IFEU,0MU-PJSC MMC Norilsk Nickel ADR (Flex Div Adj Future Cash),0MU,IFLO|0MU
IFEU,0N1-Banco BPM (Flex Div Adj Future Cash),0N1,IFLO|0N1
IFEU,0N3-SEGRO plc (Flex Div Adj Future Cash),0N3,IFLO|0N3
IFEU,0N4-Informa plc (Flex Div Adj Future Cash),0N4,IFLO|0N4
IFEU,0N5-DS Smith Plc (Flex Div Adj Future Cash),0N5,IFLO|0N5
IFEU,0N6-LEG Immobilien AG (Flex Div Adj Future Cash),0N6,IFLO|0N6
IFEU,0N7-Melrose Industries Plc (Flex Div Adj Future Cash),0N7,IFLO|0N7
IFEU,0N8-BTG PLC (Flex Div Adj Future Cash),0N8,IFLO|0N8
IFEU,0N9-Capital & Counties Properties PLC (Flex Div Adj Future Cash),0N9,IFLO|0N9
IFEU,0NB-Howden Joinery Group PLC (Flex Div Adj Future Cash),0NB,IFLO|0NB
IFEU,0NC-Aeroport de Paris (Flex Div Adj Future Cash),0NC,IFLO|0NC
IFEU,0ND-Nordea Bank AB (Flex Div Adj Future Cash),0ND,IFLO|0ND
IFEU,0NE-Nestle SA (Flex Div Adj Future Cash),0NE,IFLO|0NE
IFEU,0NG-Teleperformance SA (Flex Div Adj Future Cash),0NG,IFLO|0NG
IFEU,0NH-IG Group Holdings PLC (Flex Div Adj Future Cash),0NH,IFLO|0NH
IFEU,0NI-Spectris (Flex Div Adj Future Cash),0NI,IFLO|0NI
IFEU,0NJ-Nokian Renkaat OYJ (Flex Div Adj Future Cash),0NJ,IFLO|0NJ
IFEU,0NK-Novo-Nordisk A/S (Flex Div Adj Future Cash),0NK,IFLO|0NK
IFEU,0NO-Novartis AG (Flex Div Adj Future Cash),0NO,IFLO|0NO
IFEU,0NP-CHR HANSEN HOLDING A/S (Flex Div Adj Future Cash),0NP,IFLO|0NP
IFEU,0NQ-Trelleborg AB (Flex Div Adj Future Cash),0NQ,IFLO|0NQ
IFEU,0NS-Sanofi (Flex Div Adj Future Cash),0NS,IFLO|0NS
IFEU,0NT-Naspers Ltd (Flex Div Adj Future Cash),0NT,IFLO|0NT
IFEU,0NU-Lanxess (Flex Div Adj Future Cash),0NU,IFLO|0NU
IFEU,0NY-PSP Swiss Property AG (Flex Div Adj Future Cash),0NY,IFLO|0NY
IFEU,0NZ-Novatek (OAO) GDR (Flex Div Adj Future Cash),0NZ,IFLO|0NZ
IFEU,0O1-Rightmove Plc (Flex Div Adj Future Cash),0O1,IFLO|0O1
IFEU,0O2-Industrivarden AB (Flex Div Adj Future Cash),0O2,IFLO|0O2
IFEU,0O4-Spirax-Sarco Engineering (Flex Div Adj Future Cash),0O4,IFLO|0O4
IFEU,0O5-UBM Plc (Flex Div Adj Future Cash),0O5,IFLO|0O5
IFEU,0O7-Orion Oyj (Flex Div Adj Future Cash),0O7,IFLO|0O7
IFEU,0O8-Rentokil Initial plc (Flex Div Adj Future Cash),0O8,IFLO|0O8
IFEU,0O9-Bellway (Flex Div Adj Future Cash),0O9,IFLO|0O9
IFEU,0OA-Paddy Power Betfair Plc (Flex Div Adj Future Cash),0OA,IFLO|0OA
IFEU,0OC-Hiscox Ltd (Flex Div Adj Future Cash),0OC,IFLO|0OC
IFEU,0OD-Boliden AB (Flex Div Adj Future Cash),0OD,IFLO|0OD
IFEU,0OE-GN Store Nord (Flex Div Adj Future Cash),0OE,IFLO|0OE
IFEU,0OF-Securitas AB ser. B (Flex Div Adj Future Cash),0OF,IFLO|0OF
IFEU,0OG-Prysmian SpA (Flex Div Adj Future Cash),0OG,IFLO|0OG
IFEU,0OI-TUI AG (Flex Div Adj Future Cash),0OI,IFLO|0OI
IFEU,0OJ-Great Portland Estates (Flex Div Adj Future Cash),0OJ,IFLO|0OJ
IFEU,0OK-Freenet AG (Flex Div Adj Future Cash),0OK,IFLO|0OK
IFEU,0OL-Ocado Group Plc (Flex Div Adj Future Cash),0OL,IFLO|0OL
IFEU,0ON-Booker Group PLC (Flex Div Adj Future Cash),0ON,IFLO|0ON
IFEU,0OO-OTP Bank Nyrt (Flex Div Adj Future Cash),0OO,IFLO|0OO
IFEU,0OP-Societe BIC SA (Flex Div Adj Future Cash),0OP,IFLO|0OP
IFEU,0OR-Daily Mail & General Trust (A Shs) (Flex Div Adj Future Cash),0OR,IFLO|0OR
IFEU,0OS-Eiffage SA (Flex Div Adj Future Cash),0OS,IFLO|0OS
IFEU,0OT-Distribuidora Internacional de Alimentacion SA (DIA SA) (Flex Div Adj Future Cash),0OT,IFLO|0OT
IFEU,0OW-Elekta AB (B shares) (Flex Div Adj Future Cash),0OW,IFLO|0OW
IFEU,0OX-OSRAM Licht AG (Flex Div Adj Future Cash),0OX,IFLO|0OX
IFEU,0OZ-Halma (Flex Div Adj Future Cash),0OZ,IFLO|0OZ
IFEU,0P0-Wood Group (John) (Flex Div Adj Future Cash),0P0,IFLO|0P0
IFEU,0P1-Jyske Bank A/S (Flex Div Adj Future Cash),0P1,IFLO|0P1
IFEU,0P3-Shaftesbury PLC (Flex Div Adj Future Cash),0P3,IFLO|0P3
IFEU,0P5-Hays (Flex Div Adj Future Cash),0P5,IFLO|0P5
IFEU,0P6-Intermediate Capital Group (Flex Div Adj Future Cash),0P6,IFLO|0P6
IFEU,0P7-Rotork (Flex Div Adj Future Cash),0P7,IFLO|0P7
IFEU,0P8-Mediaset SpA (Flex Div Adj Future Cash),0P8,IFLO|0P8
IFEU,0P9-ICA Gruppen AB (Flex Div Adj Future Cash),0P9,IFLO|0P9
IFEU,0PF-Close Brothers Group (Flex Div Adj Future Cash),0PF,IFLO|0PF
IFEU,0PH-Amec Foster Wheeler PLC (Flex Div Adj Future Cash),0PH,IFLO|0PH
IFEU,0PJ-Essentra PLC (Flex Div Adj Future Cash),0PJ,IFLO|0PJ
IFEU,0PK-PKO Bank Polski SA (Flex Div Adj Future Cash),0PK,IFLO|0PK
IFEU,0PM-BPER Banca (Flex Div Adj Future Cash),0PM,IFLO|0PM
IFEU,0PN-Bank Pekao SA (Flex Div Adj Future Cash),0PN,IFLO|0PN
IFEU,0PQ-KazMunaiGas Exploration Production JSC (Flex Div Adj Future Cash),0PQ,IFLO|0PQ
IFEU,0PS-Bolsas y Mercados Espanoles (Flex Div Adj Future Cash),0PS,IFLO|0PS
IFEU,0PU-Hon Hai Precision Industry Co Ltd (Flex Div Adj Future Cash),0PU,IFLO|0PU
IFEU,0PW-MHP SE GDR (Flex Div Adj Future Cash),0PW,IFLO|0PW
IFEU,0PX-Aggreko Plc (Flex Div Adj Future Cash),0PX,IFLO|0PX
IFEU,0PY-Ashtead Group Plc (Flex Div Adj Future Cash),0PY,IFLO|0PY
IFEU,0PZ-Powszechny Zaklad Ubezpieczen (Flex Div Adj Future Cash),0PZ,IFLO|0PZ
IFEU,0Q2-British Land Company PLC (Flex Div Adj Future Cash),0Q2,IFLO|0Q2
IFEU,0Q3-Komercni Banka AS (Flex Div Adj Future Cash),0Q3,IFLO|0Q3
IFEU,0Q4-Bunzl Plc (Flex Div Adj Future Cash),0Q4,IFLO|0Q4
IFEU,0Q5-BP plc (Flex Div Adj Future Cash),0Q5,IFLO|0Q5
IFEU,0Q6-Sky PLC (Flex Div Adj Future Cash),0Q6,IFLO|0Q6
IFEU,0Q7-BT Group plc (Flex Div Adj Future Cash),0Q7,IFLO|0Q7
IFEU,0Q8-Dixons Carphone Group plc (Flex Div Adj Future Cash),0Q8,IFLO|0Q8
IFEU,0Q9-Centrica plc (Flex Div Adj Future Cash),0Q9,IFLO|0Q9
IFEU,0QA-BAE Systems plc (Flex Div Adj Future Cash),0QA,IFLO|0QA
IFEU,0QB-Luxottica Group SpA (Flex Div Adj Future Cash),0QB,IFLO|0QB
IFEU,0QC-Tenaris SA (Flex Div Adj Future Cash),0QC,IFLO|0QC
IFEU,0QD-Assicurazioni Generali SpA (Flex Div Adj Future Cash),0QD,IFLO|0QD
IFEU,0QE-Babcock International Group Plc (Flex Div Adj Future Cash),0QE,IFLO|0QE
IFEU,0QH-UnipolSai SpA (Flex Div Adj Future Cash),0QH,IFLO|0QH
IFEU,0QI-Berkeley Group Holdings plc (Flex Div Adj Future Cash),0QI,IFLO|0QI
IFEU,0QJ-Enel SpA (Flex Div Adj Future Cash),0QJ,IFLO|0QJ
IFEU,0QK-Unione Di Banche Italiane SpA (Flex Div Adj Future Cash),0QK,IFLO|0QK
IFEU,0QL-Barratt Developments Plc (Flex Div Adj Future Cash),0QL,IFLO|0QL
IFEU,0QN-Terna SpA (Flex Div Adj Future Cash),0QN,IFLO|0QN
IFEU,0QO-AA PLC (Flex Div Adj Future Cash),0QO,IFLO|0QO
IFEU,0QP-AstraZeneca plc (Flex Div Adj Future Cash),0QP,IFLO|0QP
IFEU,0QR-Barclays plc (Flex Div Adj Future Cash),0QR,IFLO|0QR
IFEU,0QS-British American Tobacco plc (Flex Div Adj Future Cash),0QS,IFLO|0QS
IFEU,0QT-Telecom Italia SpA (Flex Div Adj Future Cash),0QT,IFLO|0QT
IFEU,0QU-Unicredit SpA (Flex Div Adj Future Cash),0QU,IFLO|0QU
IFEU,0QV-Mediobanca SpA (Flex Div Adj Future Cash),0QV,IFLO|0QV
IFEU,0QW-Saipem SpA (Flex Div Adj Future Cash),0QW,IFLO|0QW
IFEU,0QX-ENI SpA (Flex Div Adj Future Cash),0QX,IFLO|0QX
IFEU,0QZ-CNH Industrial (Flex Div Adj Future Cash),0QZ,IFLO|0QZ
IFEU,0R0-Compass Group plc (Flex Div Adj Future Cash),0R0,IFLO|0R0
IFEU,0R1-Capita Plc (Flex Div Adj Future Cash),0R1,IFLO|0R1
IFEU,0R2-Croda International (Flex Div Adj Future Cash),0R2,IFLO|0R2
IFEU,0R3-Diageo plc (Flex Div Adj Future Cash),0R3,IFLO|0R3
IFEU,0R4-Direct Line Insurance Group Plc (Flex Div Adj Future Cash),0R4,IFLO|0R4
IFEU,0R5-Experian Plc (Flex Div Adj Future Cash),0R5,IFLO|0R5
IFEU,0R6-Reliance Industries Spons GDRs (Flex Div Adj Future Cash),0R6,IFLO|0R6
IFEU,0R8-Easyjet Plc (Flex Div Adj Future Cash),0R8,IFLO|0R8
IFEU,0R9-Fresnillo Plc (Flex Div Adj Future Cash),0R9,IFLO|0R9
IFEU,0RC-Richter Gedeon Nyrt (Flex Div Adj Future Cash),0RC,IFLO|0RC
IFEU,0RD-Royal Dutch Shell plc A Euro (Flex Div Adj Future Cash),0RD,IFLO|0RD
IFEU,0RE-Repsol YPF SA (Flex Div Adj Future Cash),0RE,IFLO|0RE
IFEU,0RF-CaixaBank SA (Flex Div Adj Future Cash),0RF,IFLO|0RF
IFEU,0RG-Grifols SA (Flex Div Adj Future Cash),0RG,IFLO|0RG
IFEU,0RH-L'Oreal SA (Flex Div Adj Future Cash),0RH,IFLO|0RH
IFEU,0RI-Investec plc (Flex Div Adj Future Cash),0RI,IFLO|0RI
IFEU,0RJ-Bankia SAU (Flex Div Adj Future Cash),0RJ,IFLO|0RJ
IFEU,0RK-Banco de Sabadell SA (Flex Div Adj Future Cash),0RK,IFLO|0RK
IFEU,0RL-Burberry Group (Flex Div Adj Future Cash),0RL,IFLO|0RL
IFEU,0RM-Enagas (Flex Div Adj Future Cash),0RM,IFLO|0RM
IFEU,0RN-Gas Natural SDG SA (Flex Div Adj Future Cash),0RN,IFLO|0RN
IFEU,0RO-Rosneft (PJSC OC) GDR (Flex Div Adj Future Cash),0RO,IFLO|0RO
IFEU,0RQ-Amadeus IT Group SA (Flex Div Adj Future Cash),0RQ,IFLO|0RQ
IFEU,0RR-Pennon Group (Flex Div Adj Future Cash),0RR,IFLO|0RR
IFEU,0RU-ACS Actividades Cons y Serv (Flex Div Adj Future Cash),0RU,IFLO|0RU
IFEU,0RW-Ferrovial SA (Flex Div Adj Future Cash),0RW,IFLO|0RW
IFEU,0RX-Bankinter SA (Flex Div Adj Future Cash),0RX,IFLO|0RX
IFEU,0RY-Ryanair Holdings plc (Flex Div Adj Future Cash),0RY,IFLO|0RY
IFEU,0S0-Banco Santander SA (Flex Div Adj Future Cash),0S0,IFLO|0S0
IFEU,0S2-Samsung Electronics Reg.S GDR (Flex Div Adj Future Cash),0S2,IFLO|0S2
IFEU,0S4-Sistema JSFC GDR (Flex Div Adj Future Cash),0S4,IFLO|0S4
IFEU,0S6-Severstal (PAO) GDR (Flex Div Adj Future Cash),0S6,IFLO|0S6
IFEU,0S8-GAM Holding Ltd (Flex Div Adj Future Cash),0S8,IFLO|0S8
IFEU,0S9-Berendsen PLC (Flex Div Adj Future Cash),0S9,IFLO|0S9
IFEU,0SB-Aspen Pharmacare Holdings Ltd (Flex Div Adj Future Cash),0SB,IFLO|0SB
IFEU,0SE-South32 Ltd (Flex Div Adj Future Cash),0SE,IFLO|0SE
IFEU,0SF-Snam SpA (Flex Div Adj Future Cash),0SF,IFLO|0SF
IFEU,0SI-Siemens AG (Flex Div Adj Future Cash),0SI,IFLO|0SI
IFEU,0SJ-Haci Omer Sabanci Holding AS (Flex Div Adj Future Cash),0SJ,IFLO|0SJ
IFEU,0SL-Statoil ASA (Flex Div Adj Future Cash),0SL,IFLO|0SL
IFEU,0SM-Solvay SA (Flex Div Adj Future Cash),0SM,IFLO|0SM
IFEU,0SN-Sampo Oyj (Flex Div Adj Future Cash),0SN,IFLO|0SN
IFEU,0SP-SAP SE (Flex Div Adj Future Cash),0SP,IFLO|0SP
IFEU,0SR-Sasol Ltd (Flex Div Adj Future Cash),0SR,IFLO|0SR
IFEU,0SS-Seadrill Ltd. (Flex Div Adj Future Cash),0SS,IFLO|0SS
IFEU,0ST-Standard Chartered plc (Flex Div Adj Future Cash),0ST,IFLO|0ST
IFEU,0SU-Schneider Electric SA (Flex Div Adj Future Cash),0SU,IFLO|0SU
IFEU,0SX-State Street Corp (Flex Div Adj Future Cash),0SX,IFLO|0SX
IFEU,0T0-Topdanmark A/S (Flex Div Adj Future Cash),0T0,IFLO|0T0
IFEU,0T1-Hermes International (Flex Div Adj Future Cash),0T1,IFLO|0T1
IFEU,0T2-Lagardere S.C.A. (Flex Div Adj Future Cash),0T2,IFLO|0T2
IFEU,0T3-Tryg AS (Flex Div Adj Future Cash),0T3,IFLO|0T3
IFEU,0T4-Fuchs Petrolub SE - PFD (Flex Div Adj Future Cash),0T4,IFLO|0T4
IFEU,0T5-Glanbia PLC (Flex Div Adj Future Cash),0T5,IFLO|0T5
IFEU,0T6-Phoenix Group Holdings (Flex Div Adj Future Cash),0T6,IFLO|0T6
IFEU,0T7-Thomas Cook Group Plc (Flex Div Adj Future Cash),0T7,IFLO|0T7
IFEU,0T8-EMS-Chemie Holding AG (Flex Div Adj Future Cash),0T8,IFLO|0T8
IFEU,0T9-Dialog Semiconductor PLC (Flex Div Adj Future Cash),0T9,IFLO|0T9
IFEU,0TB-TAV Havalimanlari Holding AS (Flex Div Adj Future Cash),0TB,IFLO|0TB
IFEU,0TE-Telefonica SA (Flex Div Adj Future Cash),0TE,IFLO|0TE
IFEU,0TG-Travis Perkins Plc (Flex Div Adj Future Cash),0TG,IFLO|0TG
IFEU,0TJ-Metso (Flex Div Adj Future Cash),0TJ,IFLO|0TJ
IFEU,0TK-ThyssenKrupp AG (Flex Div Adj Future Cash),0TK,IFLO|0TK
IFEU,0TL-Telenor ASA (Flex Div Adj Future Cash),0TL,IFLO|0TL
IFEU,0TM-Turk Telekomunikasyon AS (Flex Div Adj Future Cash),0TM,IFLO|0TM
IFEU,0TN-Treasury Wine Estates Ltd (Flex Div Adj Future Cash),0TN,IFLO|0TN
IFEU,0TQ-Inditex SA (Flex Div Adj Future Cash),0TQ,IFLO|0TQ
IFEU,0TS-Tesco plc (Flex Div Adj Future Cash),0TS,IFLO|0TS
IFEU,0TT-Turkcell Iletisim Hizmet AS (Flex Div Adj Future Cash),0TT,IFLO|0TT
IFEU,0TU-Tupras Turkiye Petrol Rafinerileri AS (Flex Div Adj Future Cash),0TU,IFLO|0TU
IFEU,0TW-Stora Enso Oyj (Flex Div Adj Future Cash),0TW,IFLO|0TW
IFEU,0TY-Turk Hava Yollari (Flex Div Adj Future Cash),0TY,IFLO|0TY
IFEU,0U0-Hikma Pharmaceuticals PLC (Flex Div Adj Future Cash),0U0,IFLO|0U0
IFEU,0U1-Hammerson Plc (Flex Div Adj Future Cash),0U1,IFLO|0U1
IFEU,0U2-Hargreaves Lansdown Plc (Flex Div Adj Future Cash),0U2,IFLO|0U2
IFEU,0U3-HSBC Holdings plc (Flex Div Adj Future Cash),0U3,IFLO|0U3
IFEU,0U4-Tullow Oil plc (Flex Div Adj Future Cash),0U4,IFLO|0U4
IFEU,0U5-Intercontinental Hotels Group plc (Flex Div Adj Future Cash),0U5,IFLO|0U5
IFEU,0U6-3i Group plc (Flex Div Adj Future Cash),0U6,IFLO|0U6
IFEU,0U7-Imi Plc (Flex Div Adj Future Cash),0U7,IFLO|0U7
IFEU,0U8-Imperial Brands Plc (Flex Div Adj Future Cash),0U8,IFLO|0U8
IFEU,0U9-Inchcape (Flex Div Adj Future Cash),0U9,IFLO|0U9
IFEU,0UB-Uniper SE (Flex Div Adj Future Cash),0UB,IFLO|0UB
IFEU,0UC-UCB SA (Flex Div Adj Future Cash),0UC,IFLO|0UC
IFEU,0UF-Beiersdorf AG (Flex Div Adj Future Cash),0UF,IFLO|0UF
IFEU,0UH-BASF AG (Flex Div Adj Future Cash),0UH,IFLO|0UH
IFEU,0UI-Britvic PLC (Flex Div Adj Future Cash),0UI,IFLO|0UI
IFEU,0UJ-Red Electrica Corporacion SA (Flex Div Adj Future Cash),0UJ,IFLO|0UJ
IFEU,0UK-Brenntag AG (Flex Div Adj Future Cash),0UK,IFLO|0UK
IFEU,0UL-G4S Plc (Flex Div Adj Future Cash),0UL,IFLO|0UL
IFEU,0UM-Umicore (Flex Div Adj Future Cash),0UM,IFLO|0UM
IFEU,0UN-Unilever NV (Flex Div Adj Future Cash),0UN,IFLO|0UN
IFEU,0UP-UPM-Kymmene Oyj (Flex Div Adj Future Cash),0UP,IFLO|0UP
IFEU,0UR-Continental AG (Flex Div Adj Future Cash),0UR,IFLO|0UR
IFEU,0US-GKN Plc (Flex Div Adj Future Cash),0US,IFLO|0US
IFEU,0UU-Mapfre SA (Flex Div Adj Future Cash),0UU,IFLO|0UU
IFEU,0UW-Bayer AG (Flex Div Adj Future Cash),0UW,IFLO|0UW
IFEU,0UX-Bollore SA (Flex Div Adj Future Cash),0UX,IFLO|0UX
IFEU,0UY-Adidas AG (Flex Div Adj Future Cash),0UY,IFLO|0UY
IFEU,0UZ-Allianz AG (Flex Div Adj Future Cash),0UZ,IFLO|0UZ
IFEU,0V0-Intertek Group (Flex Div Adj Future Cash),0V0,IFLO|0V0
IFEU,0V1-ITV plc (Flex Div Adj Future Cash),0V1,IFLO|0V1
IFEU,0V2-Johnson Matthey Plc (Flex Div Adj Future Cash),0V2,IFLO|0V2
IFEU,0V3-Kingfisher plc (Flex Div Adj Future Cash),0V3,IFLO|0V3
IFEU,0V4-Land Securities Group plc (Flex Div Adj Future Cash),0V4,IFLO|0V4
IFEU,0V5-Legal & General Group plc (Flex Div Adj Future Cash),0V5,IFLO|0V5
IFEU,0V6-Intu Properties Plc (Flex Div Adj Future Cash),0V6,IFLO|0V6
IFEU,0V7-Lloyds Banking Group plc (Flex Div Adj Future Cash),0V7,IFLO|0V7
IFEU,0V8-Coca-Cola Hbc Ag (Flex Div Adj Future Cash),0V8,IFLO|0V8
IFEU,0VB-Deutsche Wohnen SE (Flex Div Adj Future Cash),0VB,IFLO|0VB
IFEU,0VD-Axel Springer SE (Flex Div Adj Future Cash),0VD,IFLO|0VD
IFEU,0VE-Voestalpine AG (Flex Div Adj Future Cash),0VE,IFLO|0VE
IFEU,0VF-Verbund AG (Flex Div Adj Future Cash),0VF,IFLO|0VF
IFEU,0VH-United Internet AG (Flex Div Adj Future Cash),0VH,IFLO|0VH
IFEU,0VI-Vivendi SA (Flex Div Adj Future Cash),0VI,IFLO|0VI
IFEU,0VJ-Fraport AG Frankfurt Airport Services Wo (Flex Div Adj Future Cash),0VJ,IFLO|0VJ
IFEU,"0VL-Vopak NV, Koninklijke (Flex Div Adj Future Cash)",0VL,IFLO|0VL
IFEU,0VM-OMV AG (Flex Div Adj Future Cash),0VM,IFLO|0VM
IFEU,0VN-Turkiye Vakiflar Bankasi TAO (Flex Div Adj Future Cash),0VN,IFLO|0VN
IFEU,0VO-Vodafone Group plc (Flex Div Adj Future Cash),0VO,IFLO|0VO
IFEU,0VQ-Daimler AG (Flex Div Adj Future Cash),0VQ,IFLO|0VQ
IFEU,0VR-Fresenius Medical Care AG (Flex Div Adj Future Cash),0VR,IFLO|0VR
IFEU,0VS-Inmarsat PLC (Flex Div Adj Future Cash),0VS,IFLO|0VS
IFEU,0VT-VTB Bank JSC GDR (Flex Div Adj Future Cash),0VT,IFLO|0VT
IFEU,0VU-Deutsche Boerse AG (Flex Div Adj Future Cash),0VU,IFLO|0VU
IFEU,0VW-Deutsche Telekom AG (Flex Div Adj Future Cash),0VW,IFLO|0VW
IFEU,0VY-Hannover Rueck AG (Flex Div Adj Future Cash),0VY,IFLO|0VY
IFEU,0VZ-GEA Group AG (Flex Div Adj Future Cash),0VZ,IFLO|0VZ
IFEU,0WA-National Grid plc (Flex Div Adj Future Cash),0WA,IFLO|0WA
IFEU,0WB-CECONOMY AG (Flex Div Adj Future Cash),0WB,IFLO|0WB
IFEU,0WC-Wacker Chemie AG (Flex Div Adj Future Cash),0WC,IFLO|0WC
IFEU,0WD-K+S AG (Flex Div Adj Future Cash),0WD,IFLO|0WD
IFEU,0WE-Morrison (WM) Supermarkets plc (Flex Div Adj Future Cash),0WE,IFLO|0WE
IFEU,0WF-London Stock Exchange Group plc (Flex Div Adj Future Cash),0WF,IFLO|0WF
IFEU,0WG-Mondi Plc (Flex Div Adj Future Cash),0WG,IFLO|0WG
IFEU,0WH-Deutsche Lufthansa AG (Flex Div Adj Future Cash),0WH,IFLO|0WH
IFEU,0WI-Vicinity Centres (Flex Div Adj Future Cash),0WI,IFLO|0WI
IFEU,0WJ-HeidelbergCement AG (Flex Div Adj Future Cash),0WJ,IFLO|0WJ
IFEU,0WK-Meggitt Plc (Flex Div Adj Future Cash),0WK,IFLO|0WK
IFEU,0WL-MAN SE (Flex Div Adj Future Cash),0WL,IFLO|0WL
IFEU,0WM-Merlin Entertainments Plc (Flex Div Adj Future Cash),0WM,IFLO|0WM
IFEU,0WN-Marks & Spencer Group plc (Flex Div Adj Future Cash),0WN,IFLO|0WN
IFEU,0WO-Next plc (Flex Div Adj Future Cash),0WO,IFLO|0WO
IFEU,0WP-WPP plc (Flex Div Adj Future Cash),0WP,IFLO|0WP
IFEU,0WQ-Hugo Boss AG (Flex Div Adj Future Cash),0WQ,IFLO|0WQ
IFEU,0WR-Wartsila Oyj (Flex Div Adj Future Cash),0WR,IFLO|0WR
IFEU,0WS-Old Mutual plc (Flex Div Adj Future Cash),0WS,IFLO|0WS
IFEU,0WU-Fresenius SE & Co. KGaA (Flex Div Adj Future Cash),0WU,IFLO|0WU
IFEU,0WV-St James's Place PLC (Flex Div Adj Future Cash),0WV,IFLO|0WV
IFEU,0WW-Linde AG (Flex Div Adj Future Cash),0WW,IFLO|0WW
IFEU,0WY-Henkel AG & CO KGaA - PFD (Flex Div Adj Future Cash),0WY,IFLO|0WY
IFEU,0WZ-Infineon Technologies AG (Flex Div Adj Future Cash),0WZ,IFLO|0WZ
IFEU,0X1-Rio Tinto plc (Flex Div Adj Future Cash),0X1,IFLO|0X1
IFEU,0X2-Royal Mail Plc (Flex Div Adj Future Cash),0X2,IFLO|0X2
IFEU,0X3-Royal Dutch Shell plc B share (Flex Div Adj Future Cash),0X3,IFLO|0X3
IFEU,0X4-Rolls-Royce Group plc (Flex Div Adj Future Cash),0X4,IFLO|0X4
IFEU,0X5-RSA Insurance Group Plc (Flex Div Adj Future Cash),0X5,IFLO|0X5
IFEU,0X7-Sainsbury (J) Plc (Flex Div Adj Future Cash),0X7,IFLO|0X7
IFEU,0X8-Schroders Plc (Flex Div Adj Future Cash),0X8,IFLO|0X8
IFEU,0X9-Sage Group plc (the) (Flex Div Adj Future Cash),0X9,IFLO|0X9
IFEU,0XA-Pearson plc (Flex Div Adj Future Cash),0XA,IFLO|0XA
IFEU,0XB-Wirecard AG (Flex Div Adj Future Cash),0XB,IFLO|0XB
IFEU,"0XC-DSM NV, Koninklijke (Flex Div Adj Future Cash)",0XC,IFLO|0XC
IFEU,0XD-RWE AG (Flex Div Adj Future Cash),0XD,IFLO|0XD
IFEU,0XE-Prudential plc (Flex Div Adj Future Cash),0XE,IFLO|0XE
IFEU,0XF-Koninklijke Ahold Delhaize NV (Flex Div Adj Future Cash),0XF,IFLO|0XF
IFEU,0XG-Persimmon PLC (Flex Div Adj Future Cash),0XG,IFLO|0XG
IFEU,0XH-Aalberts Industries NV (Flex Div Adj Future Cash),0XH,IFLO|0XH
IFEU,0XI-Relx plc (Flex Div Adj Future Cash),0XI,IFLO|0XI
IFEU,0XJ-Telefonica Deutschland Holding AG (Flex Div Adj Future Cash),0XJ,IFLO|0XJ
IFEU,0XK-Akzo Nobel NV (Flex Div Adj Future Cash),0XK,IFLO|0XK
IFEU,0XL-Reckitt Benckiser Group Plc (Flex Div Adj Future Cash),0XL,IFLO|0XL
IFEU,0XM-ASML Holding NV (Flex Div Adj Future Cash),0XM,IFLO|0XM
IFEU,0XN-Gemalto NV (Flex Div Adj Future Cash),0XN,IFLO|0XN
IFEU,0XO-Volkswagen AG - PFD (Flex Div Adj Future Cash),0XO,IFLO|0XO
IFEU,0XP-Provident Financial (Flex Div Adj Future Cash),0XP,IFLO|0XP
